State,County,Agency Name,Ori,Division Name,Region Name,Region Description,Agency Type Name,NIBRS,NIBRS Start Date,Latitude,Longitude
Alabama,CONECUH,Repton Police Department,AL0210300,East South Central,South,Region III,City,TRUE,2021-08-01T00:00:00.000Z,31.428292,-86.992029
Alabama,COOSA,Coosa County Sheriff's Office,AL0220000,East South Central,South,Region III,County,TRUE,2021-09-01T00:00:00.000Z,32.931445,-86.243482
Alabama,COOSA,Goodwater Police Department,AL0220100,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,32.931445,-86.243482
Alabama,COVINGTON,Covington County Sheriff's Office,AL0230000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,31.31337,-86.50222
Alabama,COVINGTON,Andalusia Police Department,AL0230100,East South Central,South,Region III,City,TRUE,2012-01-01T00:00:00.000Z,31.243987,-86.448721
Alabama,COVINGTON,Opp Police Department,AL0230200,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.243987,-86.448721
Alabama,COVINGTON,Florala Police Department,AL0230300,East South Central,South,Region III,City,TRUE,2021-02-01T00:00:00.000Z,31.243987,-86.448721
Alabama,COVINGTON,Gantt Police Department,AL0230400,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.243987,-86.448721
Alabama,COVINGTON,Red Level Police Department,AL0230500,East South Central,South,Region III,City,TRUE,2019-01-01T00:00:00.000Z,31.243987,-86.448721
Alabama,COVINGTON,Lockhart Police Department,AL0230600,East South Central,South,Region III,City,TRUE,2021-08-01T00:00:00.000Z,31.243987,-86.448721
Alabama,COVINGTON,River Falls Police Department,AL0230700,East South Central,South,Region III,City,TRUE,2020-03-01T00:00:00.000Z,31.243987,-86.448721
Alabama,COVINGTON,22nd Judicial Circuit Drug Task Force,AL0230800,East South Central,South,Region III,Other,TRUE,2021-01-01T00:00:00.000Z,31.243987,-86.448721
Alabama,COVINGTON,Lurleen B. Wallace Community College,AL0230900,East South Central,South,Region III,University or College,FALSE,,,
Alabama,CRENSHAW,Crenshaw County Sheriff's Office,AL0240000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,31.732826,-86.319222
Alabama,CRENSHAW,Luverne Police Department,AL0240100,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.732826,-86.319222
Alabama,CRENSHAW,Brantley Police Department,AL0240200,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,31.732826,-86.319222
Alabama,CRENSHAW,Dozier Police Department,AL0240300,East South Central,South,Region III,City,FALSE,,31.732826,-86.319222
Alabama,CULLMAN,Cullman County Sheriff's Office,AL0250000,East South Central,South,Region III,County,TRUE,2021-01-01T00:00:00.000Z,34.131923,-86.869267
Alabama,CULLMAN,Cullman Police Department,AL0250100,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.131923,-86.869267
Alabama,CULLMAN,Hanceville Police Department,AL0250200,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.131923,-86.869267
Alabama,CULLMAN,Wallace State Community College,AL0250500,East South Central,South,Region III,University or College,TRUE,2021-02-01T00:00:00.000Z,,
Alabama,DALE,Dale County Sheriff's Office,AL0260000,East South Central,South,Region III,County,FALSE,,31.430654,-85.609476
Alabama,DALE,Ozark Police Department,AL0260100,East South Central,South,Region III,City,TRUE,2015-11-01T00:00:00.000Z,31.430654,-85.609476
Alabama,DALE,Daleville Police Department,AL0260200,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,31.430654,-85.609476
Alabama,DALE,Level Plains Police Department,AL0260300,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,31.430654,-85.609476
Alabama,DALE,Napier Field Police Department,AL0260400,East South Central,South,Region III,City,TRUE,2021-05-01T00:00:00.000Z,31.314436,-85.453896
Alabama,DALE,Newton Police Department,AL0260500,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.430654,-85.609476
Alabama,DALE,Midland City Police Department,AL0260600,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.430654,-85.609476
Alabama,DALE,Pinckard Police Department,AL0260700,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.430654,-85.609476
Alabama,DALE,Ariton Police Department,AL0260800,East South Central,South,Region III,City,FALSE,,31.430654,-85.609476
Alabama,DALE,Clayhatchee Police Department,AL0260900,East South Central,South,Region III,City,TRUE,2020-10-01T00:00:00.000Z,31.23572,-85.72021
Alabama,DALLAS,Dallas County Sheriff's Office,AL0270000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,32.33354,-87.114356
Alabama,DALLAS,Selma Police Department,AL0270100,East South Central,South,Region III,City,TRUE,2021-03-01T00:00:00.000Z,32.33354,-87.114356
Alabama,DALLAS,Wallace Community College: Selma,AL0270200,East South Central,South,Region III,University or College,FALSE,,32.33354,-87.114356
Alabama,DEKALB,DeKalb County Sheriff's Office,AL0280000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Fort Payne Police Department,AL0280100,East South Central,South,Region III,City,FALSE,,34.440315,-85.72332
Alabama,"CHEROKEE, DEKALB",Collinsville Police Department,AL0280200,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Geraldine Police Department,AL0280300,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Henagar Police Department,AL0280400,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Powell Police Department,AL0280500,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Mentone Police Department,AL0280600,East South Central,South,Region III,City,TRUE,2021-02-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Rainsville Police Department,AL0280700,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Hammondville Police Department,AL0280800,East South Central,South,Region III,City,TRUE,2021-06-01T00:00:00.000Z,34.57885,-85.62933
Alabama,DEKALB,Crossville Police Department,AL0281000,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Fyffe Police Department,AL0281100,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Sylvania Police Department,AL0281200,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Valley Head Police Department,AL0281300,East South Central,South,Region III,City,TRUE,2020-02-01T00:00:00.000Z,34.460929,-85.803992
Alabama,DEKALB,Ider Police Department,AL0281400,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.460929,-85.803992
Alabama,ELMORE,Elmore County Sheriff's Office,AL0290000,East South Central,South,Region III,County,TRUE,2017-06-01T00:00:00.000Z,32.597229,-86.142738
Alabama,ELMORE,Wetumpka Police Department,AL0290100,East South Central,South,Region III,City,TRUE,2014-10-01T00:00:00.000Z,32.597229,-86.142738
Alabama,"ELMORE, TALLAPOOSA",Tallassee Police Department,AL0290200,East South Central,South,Region III,City,TRUE,2020-05-01T00:00:00.000Z,32.597229,-86.142738
Alabama,ELMORE,Eclectic Police Department,AL0290300,East South Central,South,Region III,City,TRUE,2020-05-01T00:00:00.000Z,32.597229,-86.142738
Alabama,ELMORE,Coosada Police Department,AL0290400,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,32.597229,-86.142738
Alabama,"AUTAUGA, ELMORE",Millbrook Police Department,AL0290600,East South Central,South,Region III,City,TRUE,2011-03-01T00:00:00.000Z,32.597229,-86.142738
Alabama,ELMORE,Central Alabama Drug Task Force,AL0290700,East South Central,South,Region III,Other,FALSE,,,
Alabama,ESCAMBIA,Escambia County Sheriff's Office,AL0300000,East South Central,South,Region III,County,FALSE,,31.106821,-87.071945
Alabama,ESCAMBIA,Atmore Police Department,AL0300100,East South Central,South,Region III,City,TRUE,2011-11-01T00:00:00.000Z,31.121747,-87.168429
Alabama,ESCAMBIA,Brewton Police Department,AL0300200,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.121747,-87.168429
Alabama,ESCAMBIA,East Brewton Police Department,AL0300300,East South Central,South,Region III,City,TRUE,2011-11-01T00:00:00.000Z,31.121747,-87.168429
Alabama,ESCAMBIA,Flomaton Police Department,AL0300400,East South Central,South,Region III,City,TRUE,2020-02-01T00:00:00.000Z,31.121747,-87.168429
Alabama,ETOWAH,Etowah County Sheriff's Office,AL0310000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,34.01584,-86.011925
Alabama,ETOWAH,Attalla Police Department,AL0310100,East South Central,South,Region III,City,TRUE,2006-01-01T00:00:00.000Z,34.022778,-86.08711
Alabama,ETOWAH,Gadsden Police Department,AL0310200,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.047648,-86.034522
Alabama,"CALHOUN, ETOWAH",Glencoe Police Department,AL0310400,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.047648,-86.034522
Alabama,ETOWAH,Rainbow City Police Department,AL0310500,East South Central,South,Region III,City,TRUE,2020-12-01T00:00:00.000Z,33.951508,-86.044334
Alabama,ETOWAH,Hokes Bluff Police Department,AL0310600,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.047648,-86.034522
Alabama,"CALHOUN, ETOWAH",Southside Police Department,AL0310700,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,33.92092,-86.02231
Alabama,"ETOWAH, MARSHALL",Sardis City Police Department,AL0310800,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.047648,-86.034522
Alabama,"BLOUNT, ETOWAH",Altoona Police Department,AL0310900,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.047648,-86.034522
Alabama,ETOWAH,Walnut Grove Police Department,AL0311000,East South Central,South,Region III,City,TRUE,2021-04-01T00:00:00.000Z,34.047648,-86.034522
Alabama,ETOWAH,Etowah County Drug Enforcement Unit,AL0312200,East South Central,South,Region III,Other,TRUE,2021-01-01T00:00:00.000Z,34.047648,-86.034522
Alabama,FAYETTE,Fayette County Sheriff's Office,AL0320000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,33.685856,-87.83186
Alabama,FAYETTE,Fayette Police Department,AL0320100,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,33.716157,-87.764292
Alabama,FAYETTE,Berry Police Department,AL0320200,East South Central,South,Region III,City,TRUE,2021-05-01T00:00:00.000Z,33.661625,-87.60143
Alabama,FRANKLIN,Franklin County Sheriff's Office,AL0330000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,34.441989,-87.842814
Alabama,FRANKLIN,Russellville Police Department,AL0330100,East South Central,South,Region III,City,TRUE,2006-01-01T00:00:00.000Z,34.476738,-87.72945
Alabama,FRANKLIN,Phil Campbell Police Department,AL0330200,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.441989,-87.842814
Alabama,FRANKLIN,Red Bay Police Department,AL0330300,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.441989,-87.842814
Alabama,FRANKLIN,Hodges Police Department,AL0330500,East South Central,South,Region III,City,FALSE,,34.441989,-87.842814
Alabama,GENEVA,Geneva County Sheriff's Office,AL0340000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,31.092392,-85.821011
Alabama,GENEVA,Geneva Police Department,AL0340100,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.092392,-85.821011
Alabama,GENEVA,Samson Police Department,AL0340200,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.092392,-85.821011
Alabama,GENEVA,Hartford Police Department,AL0340300,East South Central,South,Region III,City,TRUE,2020-11-01T00:00:00.000Z,31.092392,-85.821011
Alabama,GENEVA,Slocomb Police Department,AL0340400,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.092392,-85.821011
Alabama,GREENE,Greene County Sheriff's Office,AL0350000,East South Central,South,Region III,County,TRUE,2021-01-01T00:00:00.000Z,32.844497,-87.9642
Alabama,GREENE,Eutaw Police Department,AL0350100,East South Central,South,Region III,City,TRUE,2021-05-01T00:00:00.000Z,32.844497,-87.9642
Alabama,HALE,Hale County Sheriff's Office,AL0360000,East South Central,South,Region III,County,FALSE,,32.752796,-87.623061
Alabama,HALE,Greensboro Police Department,AL0360100,East South Central,South,Region III,City,TRUE,2020-08-01T00:00:00.000Z,32.7041,-87.59217
Alabama,"HALE, TUSCALOOSA",Moundville Police Department,AL0360200,East South Central,South,Region III,City,FALSE,,32.752796,-87.623061
Alabama,HENRY,Henry County Sheriff's Office,AL0370000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,31.516978,-85.239971
Alabama,HENRY,Abbeville Police Department,AL0370100,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.516978,-85.239971
Alabama,HENRY,Headland Police Department,AL0370200,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.35161,-85.34198
Alabama,HENRY,Newville Police Department,AL0370300,East South Central,South,Region III,City,FALSE,,31.516978,-85.239971
Alabama,HOUSTON,Houston County Sheriff's Office,AL0380000,East South Central,South,Region III,County,TRUE,2006-01-01T00:00:00.000Z,31.224411,-85.393456
Alabama,"DALE, HENRY, HOUSTON",Dothan Police Department,AL0380100,East South Central,South,Region III,City,TRUE,2017-05-01T00:00:00.000Z,31.225441,-85.3914
Alabama,HOUSTON,Ashford Police Department,AL0380200,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.158193,-85.296398
Alabama,HOUSTON,Gordon Police Department,AL0380300,East South Central,South,Region III,City,TRUE,2021-03-01T00:00:00.000Z,31.14179,-85.096176
Alabama,HOUSTON,Columbia Police Department,AL0380400,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.158193,-85.296398
Alabama,HOUSTON,Cottonwood Police Department,AL0380500,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,31.158193,-85.296398
Alabama,HOUSTON,Kinsey Police Department,AL0380600,East South Central,South,Region III,City,TRUE,2021-08-01T00:00:00.000Z,31.298319,-85.344284
Alabama,HOUSTON,Dothan-Houston County Airport Authority,AL0380700,East South Central,South,Region III,Other,TRUE,2021-02-01T00:00:00.000Z,,
Alabama,HOUSTON,Wallace Community College: Dothan,AL0380800,East South Central,South,Region III,University or College,FALSE,,31.158193,-85.296398
Alabama,"GENEVA, HOUSTON",Taylor Police Department,AL0380900,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,31.160837,-85.46916
Alabama,JACKSON,Jackson County Sheriff's Office,AL0390000,East South Central,South,Region III,County,FALSE,,34.67283,-86.03464
Alabama,JACKSON,Scottsboro Police Department,AL0390100,East South Central,South,Region III,City,FALSE,,34.66247,-86.035
Alabama,JACKSON,Bridgeport Police Department,AL0390200,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.764095,-85.979956
Alabama,JACKSON,Stevenson Police Department,AL0390300,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.867935,-85.837616
Alabama,JACKSON,Hollywood Police Department,AL0390400,East South Central,South,Region III,City,TRUE,2010-06-01T00:00:00.000Z,34.764095,-85.979956
Alabama,JACKSON,Pisgah Police Department,AL0390500,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.764095,-85.979956
Alabama,JACKSON,Skyline Police Department,AL0390900,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.764095,-85.979956
Alabama,LAMAR,Lamar County Sheriff's Office,AL0400000,East South Central,South,Region III,County,TRUE,2020-01-01T00:00:00.000Z,33.787085,-88.087431
Alabama,LAMAR,Sulligent Police Department,AL0400100,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,33.787085,-88.087431
Alabama,LAMAR,Vernon Police Department,AL0400200,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,33.787085,-88.087431
Alabama,LAMAR,Kennedy Police Department,AL0400300,East South Central,South,Region III,City,FALSE,,33.787085,-88.087431
Alabama,LAMAR,Millport Police Department,AL0400400,East South Central,South,Region III,City,TRUE,2020-02-01T00:00:00.000Z,33.787085,-88.087431
Alabama,LAUDERDALE,Lauderdale County Sheriff's Office,AL0410000,East South Central,South,Region III,County,TRUE,2020-12-01T00:00:00.000Z,34.904122,-87.650997
Alabama,LAUDERDALE,Florence Police Department,AL0410100,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.904122,-87.650997
Alabama,LAUDERDALE,Anderson Police Department,AL0410300,East South Central,South,Region III,City,FALSE,,34.904122,-87.650997
Alabama,LAUDERDALE,St. Florian Police Department,AL0410400,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.904122,-87.650997
Alabama,LAUDERDALE,Lexington Police Department,AL0410500,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.904122,-87.650997
Alabama,LAUDERDALE,Rogersville Police Department,AL0410600,East South Central,South,Region III,City,TRUE,2021-01-01T00:00:00.000Z,34.904122,-87.650997
Alabama,LAUDERDALE,Killen Police Department,AL0410700,East South Central,South,Region III,City,TRUE,2020-01-01T00:00:00.000Z,34.904122,-87.650997
